doc_id,token,label
36,Farms,I-Vendor
36,Invoice,O
36,Number,O
36,:,O
36,INV-,O
36,55979,O
36,Date,O
36,Issued,O
36,:,O
36,06/27/2024,B-Date
36,Subtotal,O
36,:,O
36,"$2,011.22",O
36,Tax,O
36,Rate,O
36,(,O
36,9.0%,O
36,),O
36,:,O
36,$181.01,B-Tax
36,Amount,O
36,Due,O
36,:,O
36,"$2,192.23",B-Total
36,5,O
36,x,O
36,Maintenance,O
36,Visit,O
36,We,O
36,appreciate,O
36,your,O
36,prompt,O
36,payment.,O
37,Cascade,B-Vendor
37,Legal,I-Vendor
37,Services,I-Vendor
37,Invoice,O
37,Number,O
37,:,O
37,INV-,O
37,92019,O
37,Issued,O
37,:,O
37,2026-02-28,B-Date
37,Bill,O
37,To,O
37,:,O
37,Customer,O
37,Account,O
37,#,O
37,2046,O
37,Subtotal,O
37,:,O
37,"$3,064.19",O
37,Sales,O
37,Tax,O
37,(,O
37,7.5%,O
37,),O
37,:,O
37,$229.81,B-Tax
37,Net,O
37,Total,O
37,:,O
37,"$3,294.00",B-Total
37,Thank,O
37,you,O
37,for,O
37,your,O
37,business.,O
37,1840,O
37,Lakeview,O
37,Way,O
37,",",O
37,Stonegate,O
37,",",O
37,GA,O
37,93039,O
37,Please,O
37,include,O
37,the,O
37,invoice,O
37,number,O
37,with,O
37,your,O
37,payment.,O
38,Issued,O
38,By,O
38,:,O
38,Rahman,B-Vendor
38,&,I-Vendor
38,Blackburn,I-Vendor
38,Distribution,I-Vendor
38,4651,O
38,Fairview,O
38,Street,O
38,",",O
38,Lakewood,O
38,",",O
38,CO,O
38,88614,O
38,Invoice,O
38,Date,O
38,:,O
38,2023-02-22,B-Date
38,Bill,O
38,To,O
38,:,O
38,Customer,O
38,Account,O
38,#,O
38,8710,O
38,Subtotal,O
38,:,O
38,"$1,555.15",O
38,VAT,O
38,(,O
38,8.0%,O
38,),O
38,:,O
38,$124.41,B-Tax
38,Total,O
38,Payable,O
38,:,O
38,"$1,679.56",B-Total
38,info,O
38,@,O
38,rahmanblackburnd.co,O
39,Sold,O
39,By,O
39,:,O
39,Meridian,B-Vendor
39,&,I-Vendor
39,Vasilenko,I-Vendor
39,Furniture,I-Vendor
39,Invoice,O
39,Number,O
39,:,O
39,INV-,O
39,14724,O
39,Bill,O
39,Date,O
39,:,O
39,04/17/2024,B-Date
39,Bill,O
39,To,O
39,:,O
39,Customer,O
39,Account,O
39,#,O
39,7661,O
39,Tax,O
39,(,O
39,10.0%,O
39,),O
39,:,O
39,$260.88,B-Tax
39,Invoice,O
39,Total,O
39,:,O
39,"$2,869.63",B-Total
39,Questions,O
39,about,O
39,this,O
39,invoice,O
39,?,O
39,Contact,O
39,billing.,O
40,Supplier,O
40,:,O
40,Northbridge,B-Vendor
40,&,I-Vendor
40,Nakamura,I-Vendor
40,Holdings,I-Vendor
40,Invoice,O
40,Number,O
40,:,O
40,INV-,O
40,55805,O
40,Date,O
40,:,O
40,04/11/2026,B-Date
40,Bill,O
40,To,O
40,:,O
40,Customer,O
40,Account,O
40,#,O
40,8076,O
40,GST,O
40,(,O
40,9.0%,O
40,),O
40,:,O
40,$277.75,B-Tax
40,Total,O
40,Payable,O
40,:,O
40,"$3,363.83",B-Total
40,Thank,O
40,you,O
40,for,O
40,your,O
40,business.,O
40,www.northbridgenakam.com,O
41,Meridian,B-Vendor
41,Architects,I-Vendor
41,Associates,I-Vendor
41,Invoice,O
41,Number,O
41,:,O
41,INV-,O
41,17631,O
41,Date,O
41,Issued,O
41,:,O
41,2026-07-16,B-Date
41,Subtotal,O
41,:,O
41,"$4,642.69",O
41,Tax,O
41,Rate,O
41,(,O
41,7.0%,O
41,),O
41,:,O
41,$324.99,B-Tax
41,Total,O
41,Payable,O
41,:,O
41,"$4,967.68",B-Total
42,Supplier,O
42,:,O
42,Blackburn,B-Vendor
42,&,I-Vendor
42,Doyle,I-Vendor
42,Legal,I-Vendor
42,Services,I-Vendor
42,Invoice,O
42,Number,O
42,:,O
42,INV-,O
42,85782,O
42,Order,O
42,Date,O
42,:,O
42,2023-10-31,B-Date
42,Subtotal,O
42,:,O
42,"$2,842.95",O
42,Tax,O
42,Rate,O
42,(,O
42,5.0%,O
42,),O
42,:,O
42,$142.15,B-Tax
42,720,O
42,Foxglove,O
42,Lane,O
42,",",O
42,Fairhaven,O
42,",",O
42,MA,O
42,32934,O
42,www.blackburndoylele.com,O
42,Invoice,O
42,Total,O
42,:,O
42,"$2,985.10",B-Total
42,+,O
42,1,O
42,(,O
42,207,O
42,),O
42,807,O
42,-,O
42,9009,O
42,Thank,O
42,you,O
42,for,O
42,your,O
42,business.,O
43,Remit,O
43,To,O
43,:,O
43,Windmere,B-Vendor
43,&,I-Vendor
43,Okwuosa,I-Vendor
43,Analytics,I-Vendor
43,Invoice,O
43,Number,O
43,:,O
43,INV-,O
43,79067,O
43,Date,O
43,:,O
43,2026-12-17,B-Date
43,Sales,O
43,Tax,O
43,(,O
43,10.0%,O
43,),O
43,:,O
43,$34.52,B-Tax
43,Grand,O
43,Total,O
43,:,O
43,$379.76,B-Total
43,We,O
43,appreciate,O
43,your,O
43,prompt,O
43,payment.,O
44,Billed,O
44,By,O
44,:,O
44,Larkspur,B-Vendor
44,Distribution,I-Vendor
44,Date,O
44,:,O
44,2024-04-08,B-Date
44,Bill,O
44,To,O
44,:,O
44,Customer,O
44,Account,O
44,#,O
44,4922,O
44,Subtotal,O
44,:,O
44,$827.49,O
44,Tax,O
44,Rate,O
44,(,O
44,7.5%,O
44,),O
44,:,O
44,$62.06,B-Tax
44,Disputes,O
44,must,O
44,be,O
44,raised,O
44,within,O
44,30,O
44,days,O
44,of,O
44,receipt.,O
44,Total,O
44,:,O
44,$889.55,B-Total
44,This,O
44,invoice,O
44,was,O
44,generated,O
44,automatically.,O
45,Issued,O
45,By,O
45,:,O
45,Ridgemont,B-Vendor
45,Textiles,I-Vendor
45,Trust,I-Vendor
45,Company,I-Vendor
45,Invoice,O
45,Number,O
45,:,O
45,INV-,O
45,63057,O
45,Invoice,O
45,Date,O
45,:,O
45,04/20/2026,B-Date
45,Subtotal,O
45,:,O
45,"$1,675.01",O
45,Sales,O
45,Tax,O
45,(,O
45,5.0%,O
45,),O
45,:,O
45,$83.75,B-Tax
45,Grand,O
45,Total,O
45,:,O
45,"$1,758.77",B-Total
45,Thank,O
45,you,O
45,for,O
45,your,O
45,business.,O
45,+,O
45,1,O
45,(,O
45,490,O
45,),O
45,396,O
45,-,O
45,1790,O
46,From,O
46,:,O
46,Highland,B-Vendor
46,Farms,I-Vendor
46,Invoice,O
46,Number,O
46,:,O
46,INV-,O
46,41084,O
46,info,O
46,@,O
46,highlandfarms.com,O
46,Please,O
46,include,O
46,the,O
46,invoice,O
46,number,O
46,with,O
46,your,O
46,payment.,O
46,Invoice,O
46,Date,O
46,:,O
46,09/29/2024,B-Date
46,Bill,O
46,To,O
46,:,O
46,Customer,O
46,Account,O
46,#,O
46,5135,O
46,Subtotal,O
46,:,O
46,"$3,418.97",O
46,Tax,O
46,(,O
46,7.5%,O
46,),O
46,:,O
46,$256.42,B-Tax
46,Grand,O
46,Total,O
46,:,O
46,"$3,675.39",B-Total
46,This,O
46,invoice,O
46,was,O
46,generated,O
46,automatically.,O
46,2277,O
46,Oak,O
46,Street,O
46,",",O
46,Stonegate,O
46,",",O
46,GA,O
46,69120,O
47,www.driftwoodwaterco.com,O
47,From,O
47,:,O
47,Driftwood,B-Vendor
47,Water,I-Vendor
47,Co,I-Vendor
47,Date,O
47,Issued,O
47,:,O
47,2024-04-18,B-Date
47,Bill,O
47,To,O
47,:,O
47,Customer,O
47,Account,O
47,#,O
47,9833,O
47,Tax,O
47,(,O
47,7.0%,O
47,),O
47,:,O
47,$155.42,B-Tax
47,+,O
47,1,O
47,(,O
47,791,O
47,),O
47,954,O
47,-,O
47,6801,O
47,Total,O
47,Due,O
47,:,O
47,"$2,375.72",B-Total
47,This,O
47,invoice,O
47,was,O
47,generated,O
47,automatically.,O
48,Vendor,O
48,:,O
48,Sable,B-Vendor
48,Electronics,I-Vendor
48,Invoice,O
48,Number,O
48,:,O
48,INV-,O
48,62067,O
48,Invoice,O
48,Date,O
48,:,O
48,2025-03-13,B-Date
48,VAT,O
48,(,O
48,9.0%,O
48,),O
48,:,O
48,$337.56,B-Tax
48,1112,O
48,Magnolia,O
48,Boulevard,O
48,",",O
48,Fairhaven,O
48,",",O
48,MA,O
48,92403,O
48,This,O
48,document,O
48,is,O
48,a,O
48,computer-generated,O
48,record,O
48,and,O
48,requires,O
48,no,O
48,signature.,O
48,Total,O
48,Due,O
48,:,O
48,"$4,088.27",B-Total
49,Supplier,O
49,:,O
49,Union,B-Vendor
49,Landscaping,I-Vendor
49,Invoice,O
49,Number,O
49,:,O
49,INV-,O
49,55066,O
49,+,O
49,1,O
49,(,O
49,482,O
49,),O
49,523,O
49,-,O
49,5551,O
49,Invoice,O
49,Date,O
49,:,O
49,08/31/2026,B-Date
49,Bill,O
49,To,O
49,:,O
49,Customer,O
49,Account,O
49,#,O
49,1316,O
49,info,O
49,@,O
49,unionlandscaping.net,O
49,Subtotal,O
49,:,O
49,"$1,167.34",O
49,1,O
49,x,O
49,Office,O
49,Chair,O
49,Tax,O
49,Rate,O
49,(,O
49,6.0%,O
49,),O
49,:,O
49,$70.04,B-Tax
49,Net,O
49,Total,O
49,:,O
49,"$1,237.38",B-Total
49,This,O
49,invoice,O
49,was,O
49,generated,O
49,automatically.,O
50,Supplier,O
50,:,O
50,Kingsley,B-Vendor
50,Textiles,I-Vendor
50,International,I-Vendor
50,Order,O
50,Date,O
50,:,O
50,2023-12-13,B-Date
50,Bill,O
50,To,O
50,:,O
50,Customer,O
50,Account,O
50,#,O
50,5091,O
50,Subtotal,O
50,:,O
50,"$4,626.18",O
50,Tax,O
50,(,O
50,8.0%,O
50,),O
50,:,O
50,$370.09,B-Tax
50,8850,O
50,Sunset,O
50,Way,O
50,",",O
50,Fairhaven,O
50,",",O
50,MA,O
50,85636,O
50,Net,O
50,Total,O
50,:,O
50,"$4,996.27",B-Total
51,Prices,O
51,are,O
51,subject,O
51,to,O
51,change,O
51,without,O
51,notice.,O
51,Billed,O
51,By,O
51,:,O
51,Larkspur,B-Vendor
51,Systems,I-Vendor
51,Date,O
51,Issued,O
51,:,O
51,2023-02-14,B-Date
51,Subtotal,O
51,:,O
51,"$1,315.76",O
51,Tax,O
51,Rate,O
51,(,O
51,6.0%,O
51,),O
51,:,O
51,$78.95,B-Tax
51,Grand,O
51,Total,O
51,:,O
51,"$1,394.71",B-Total
51,Questions,O
51,about,O
51,this,O
51,invoice,O
51,?,O
51,Contact,O
51,billing.,O
51,info,O
51,@,O
51,larkspursystems.com,O
51,www.larkspursystems.com,O
52,Sold,O
52,By,O
52,:,O
52,Almeida,B-Vendor
52,&,I-Vendor
52,Achterberg,I-Vendor
52,Data,I-Vendor
52,Systems,I-Vendor
52,Invoice,O
52,Number,O
52,:,O
52,INV-,O
52,41960,O
52,Issued,O
52,:,O
52,12/12/2023,B-Date
52,Bill,O
52,To,O
52,:,O
52,Customer,O
52,Account,O
52,#,O
52,8776,O
52,Prices,O
52,are,O
52,subject,O
52,to,O
52,change,O
52,without,O
52,notice.,O
52,1460,O
52,Lakeview,O
52,Boulevard,O
52,",",O
52,Ashland,O
52,",",O
52,OH,O
52,99156,O
52,Subtotal,O
52,:,O
52,"$1,809.23",O
52,Tax,O
52,Rate,O
52,(,O
52,8.0%,O
52,),O
52,:,O
52,$144.74,B-Tax
52,Total,O
52,Due,O
52,:,O
52,"$1,953.97",B-Total
53,Billed,O
53,By,O
53,:,O
53,Anchor,B-Vendor
53,Farms,I-Vendor
53,Trust,I-Vendor
53,Company,I-Vendor
53,Invoice,O
53,Number,O
53,:,O
53,INV-,O
53,56114,O
53,4827,O
53,River,O
53,Court,O
53,",",O
53,Lakewood,O
53,",",O
53,CO,O
53,66133,O
53,Date,O
53,:,O
53,2023-09-06,B-Date
53,Bill,O
53,To,O
53,:,O
53,Customer,O
53,Account,O
53,#,O
53,6734,O
53,Subtotal,O
53,:,O
53,"$1,080.92",O
53,Tax,O
53,Rate,O
53,(,O
53,7.5%,O
53,),O
53,:,O
53,$81.07,B-Tax
53,Net,O
53,Total,O
53,:,O
53,"$1,161.98",B-Total
53,info,O
53,@,O
53,anchorfarmstrust.co,O
53,We,O
53,appreciate,O
53,your,O
53,prompt,O
53,payment.,O
54,3,O
54,x,O
54,Equipment,O
54,Rental,O
54,(,O
54,weekly,O
54,),O
54,9672,O
54,Elm,O
54,Way,O
54,",",O
54,Highland,O
54,Park,O
54,",",O
54,NJ,O
54,34334,O
54,From,O
54,:,O
54,Marlowe,B-Vendor
54,Freight,I-Vendor
54,Holdings,I-Vendor
54,Invoice,O
54,Number,O
54,:,O
54,INV-,O
54,22704,O
54,Bill,O
54,Date,O
54,:,O
54,2025-05-20,B-Date
54,Bill,O
54,To,O
54,:,O
54,Customer,O
54,Account,O
54,#,O
54,4452,O
54,All,O
54,sales,O
54,are,O
54,final,O
54,unless,O
54,otherwise,O
54,noted.,O
54,GST,O
54,(,O
54,9.0%,O
54,),O
54,:,O
54,$375.78,B-Tax
54,Total,O
54,Payable,O
54,:,O
54,"$4,551.16",B-Total
54,+,O
54,1,O
54,(,O
54,325,O
54,),O
54,497,O
54,-,O
54,1600,O
54,Thank,O
54,you,O
54,for,O
54,your,O
54,business.,O
55,Issued,O
55,By,O
55,:,O
55,Ridgemont,B-Vendor
55,Foods,I-Vendor
55,Invoice,O
55,Number,O
55,:,O
55,INV-,O
55,44136,O
55,Bill,O
55,Date,O
55,:,O
55,07/27/2025,B-Date
55,Bill,O
55,To,O
55,:,O
55,Customer,O
55,Account,O
55,#,O
55,1549,O
55,Subtotal,O
55,:,O
55,"$1,157.61",O
55,Tax,O
55,(,O
55,6.0%,O
55,),O
55,:,O
55,$69.46,B-Tax
55,Amount,O
55,Due,O
55,:,O
55,"$1,227.07",B-Total
55,3904,O
55,Hillcrest,O
55,Drive,O
55,",",O
55,Rivertown,O
55,",",O
55,OR,O
55,65712,O
55,Please,O
55,remit,O
55,payment,O
55,within,O
55,30,O
55,days.,O
56,Billed,O
56,By,O
56,:,O
56,Ember,B-Vendor
56,Insurance,I-Vendor
56,Group,I-Vendor
56,Issued,O
56,:,O
56,2024-05-23,B-Date
56,Sales,O
56,Tax,O
56,(,O
56,5.0%,O
56,),O
56,:,O
56,$165.96,B-Tax
56,+,O
56,1,O
56,(,O
56,248,O
56,),O
56,630,O
56,-,O
56,9848,O
56,Disputes,O
56,must,O
56,be,O
56,raised,O
56,within,O
56,30,O
56,days,O
56,of,O
56,receipt.,O
56,Total,O
56,Due,O
56,:,O
56,"$3,485.16",B-Total
56,We,O
56,appreciate,O
56,your,O
56,prompt,O
56,payment.,O
57,From,O
57,:,O
57,Blackburn,B-Vendor
57,&,I-Vendor
57,Fairhaven,I-Vendor
57,Financial,I-Vendor
57,Group,I-Vendor
57,info,O
57,@,O
57,blackburnfairhav.co,O
57,6287,O
57,Harbor,O
57,Lane,O
57,",",O
57,Millbrook,O
57,",",O
57,NY,O
57,70217,O
57,Invoice,O
57,Number,O
57,:,O
57,INV-,O
57,48053,O
57,Date,O
57,Issued,O
57,:,O
57,05/08/2025,B-Date
57,Bill,O
57,To,O
57,:,O
57,Customer,O
57,Account,O
57,#,O
57,6174,O
57,Subtotal,O
57,:,O
57,"$1,398.33",O
57,Tax,O
57,(,O
57,8.0%,O
57,),O
57,:,O
57,$111.87,B-Tax
57,Net,O
57,Total,O
57,:,O
57,"$1,510.19",B-Total
58,Chen,B-Vendor
58,&,I-Vendor
58,Nakamura,I-Vendor
58,Security,I-Vendor
58,Systems,I-Vendor
58,Invoice,O
58,Number,O
58,:,O
58,INV-,O
58,12119,O
58,Date,O
58,Issued,O
58,:,O
58,05/22/2024,B-Date
58,Subtotal,O
58,:,O
58,"$4,219.52",O
58,5,O
58,x,O
58,Premium,O
58,Support,O
58,Plan,O
58,Sales,O
58,Tax,O
58,(,O
58,7.5%,O
58,),O
58,:,O
58,$316.46,B-Tax
58,4222,O
58,Willow,O
58,Avenue,O
58,",",O
58,Ashland,O
58,",",O
58,OH,O
58,85571,O
58,Total,O
58,Due,O
58,:,O
58,"$4,535.99",B-Total
58,Thank,O
58,you,O
58,for,O
58,your,O
58,business.,O
59,Vendor,O
59,:,O
59,Driftwood,B-Vendor
59,Landscaping,I-Vendor
59,Invoice,O
59,Number,O
59,:,O
59,INV-,O
59,36577,O
59,Order,O
59,Date,O
59,:,O
59,2023-06-02,B-Date
59,Subtotal,O
59,:,O
59,$888.43,O
59,Sales,O
59,Tax,O
59,(,O
59,7.5%,O
59,),O
59,:,O
59,$66.63,B-Tax
59,www.driftwoodlandsca.com,O
59,Committed,O
59,to,O
59,sustainable,O
59,practices,O
59,5310,O
59,Harbor,O
59,Avenue,O
59,",",O
59,Elmwood,O
59,",",O
59,TX,O
59,43604,O
59,Total,O
59,:,O
59,$955.06,B-Total
59,Questions,O
59,about,O
59,this,O
59,invoice,O
59,?,O
59,Contact,O
59,billing.,O
59,All,O
59,sales,O
59,are,O
59,final,O
59,unless,O
59,otherwise,O
59,noted.,O
60,7594,O
60,River,O
60,Lane,O
60,",",O
60,Springfield,O
60,",",O
60,IL,O
60,33792,O
60,Adebayo,B-Vendor
60,&,I-Vendor
60,Ueda,I-Vendor
60,Foodservice,I-Vendor
60,Issued,O
60,:,O
60,04/03/2024,B-Date
60,Tax,O
60,Rate,O
60,(,O
60,8.5%,O
60,),O
60,:,O
60,$379.56,B-Tax
60,Total,O
60,Payable,O
60,:,O
60,"$4,844.91",B-Total
60,Thank,O
60,you,O
60,for,O
60,your,O
60,business.,O
60,+,O
60,1,O
60,(,O
60,967,O
60,),O
60,256,O
60,-,O
60,1073,O
61,From,O
61,:,O
61,Highland,B-Vendor
61,Telecom,I-Vendor
61,5,O
61,x,O
61,Replacement,O
61,Parts,O
61,Set,O
61,info,O
61,@,O
61,highlandtelecom.com,O
61,Invoice,O
61,Date,O
61,:,O
61,2026-05-28,B-Date
61,Bill,O
61,To,O
61,:,O
61,Customer,O
61,Account,O
61,#,O
61,1493,O
61,+,O
61,1,O
61,(,O
61,234,O
61,),O
61,374,O
61,-,O
61,4082,O
61,Subtotal,O
61,:,O
61,"$4,720.05",O
61,GST,O
61,(,O
61,9.0%,O
61,),O
61,:,O
61,$424.80,B-Tax
61,Net,O
61,Total,O
61,:,O
61,"$5,144.85",B-Total
62,Billed,O
62,By,O
62,:,O
62,Whitfield,B-Vendor
62,Printing,I-Vendor
62,Co,I-Vendor
62,Bill,O
62,Date,O
62,:,O
62,2025-05-02,B-Date
62,Bill,O
62,To,O
62,:,O
62,Customer,O
62,Account,O
62,#,O
62,8985,O
62,2879,O
62,Aspen,O
62,Court,O
62,",",O
62,Rivertown,O
62,",",O
62,OR,O
62,40731,O
62,Subtotal,O
62,:,O
62,"$1,530.31",O
62,GST,O
62,(,O
62,6.0%,O
62,),O
62,:,O
62,$91.82,B-Tax
62,Grand,O
62,Total,O
62,:,O
62,"$1,622.13",B-Total
62,Payment,O
62,is,O
62,due,O
62,within,O
62,30,O
62,days.,O
62,Thank,O
62,you,O
62,for,O
62,your,O
62,business.,O
63,Sold,O
63,By,O
63,:,O
63,Vermillion,B-Vendor
63,Holdings,I-Vendor
63,LLC,I-Vendor
63,Invoice,O
63,Number,O
63,:,O
63,INV-,O
63,94798,O
63,Bill,O
63,Date,O
63,:,O
63,2025-09-05,B-Date
63,GST,O
63,(,O
63,9.0%,O
63,),O
63,:,O
63,$16.49,B-Tax
63,Net,O
63,Total,O
63,:,O
63,$199.74,B-Total
63,3394,O
63,Stonebridge,O
63,Road,O
63,",",O
63,Elmwood,O
63,",",O
63,TX,O
63,42157,O
63,We,O
63,appreciate,O
63,your,O
63,prompt,O
63,payment.,O
64,Iron,B-Vendor
64,Shipping,I-Vendor
64,Trust,I-Vendor
64,Company,I-Vendor
64,Invoice,O
64,Date,O
64,:,O
64,07/04/2025,B-Date
64,+,O
64,1,O
64,(,O
64,467,O
64,),O
64,897,O
64,-,O
64,3840,O
64,Bill,O
64,To,O
64,:,O
64,Customer,O
64,Account,O
64,#,O
64,8444,O
64,Subtotal,O
64,:,O
64,"$4,120.79",O
64,6970,O
64,Cedar,O
64,Lane,O
64,",",O
64,Cedar,O
64,Falls,O
64,",",O
64,IA,O
64,80664,O
64,www.ironshippingtrus.com,O
64,Tax,O
64,Rate,O
64,(,O
64,6.0%,O
64,),O
64,:,O
64,$247.25,B-Tax
64,Invoice,O
64,Total,O
64,:,O
64,"$4,368.04",B-Total
65,From,O
65,:,O
65,Union,B-Vendor
65,Steel,I-Vendor
65,Works,I-Vendor
65,Invoice,O
65,Number,O
65,:,O
65,INV-,O
65,30919,O
65,Bill,O
65,Date,O
65,:,O
65,2024-12-18,B-Date
65,Subtotal,O
65,:,O
65,"$4,497.06",O
65,Tax,O
65,(,O
65,10.0%,O
65,),O
65,:,O
65,$449.71,B-Tax
65,Net,O
65,Total,O
65,:,O
65,"$4,946.76",B-Total
66,Sold,O
66,By,O
66,:,O
66,Overlook,B-Vendor
66,Imports,I-Vendor
66,Associates,I-Vendor
66,Date,O
66,:,O
66,06/15/2024,B-Date
66,2773,O
66,Maple,O
66,Avenue,O
66,",",O
66,Rivertown,O
66,",",O
66,OR,O
66,37283,O
66,Bill,O
66,To,O
66,:,O
66,Customer,O
66,Account,O
66,#,O
66,1316,O
66,Subtotal,O
66,:,O
66,"$1,551.27",O
66,Tax,O
66,Rate,O
66,(,O
66,9.0%,O
66,),O
66,:,O
66,$139.61,B-Tax
66,Invoice,O
66,Total,O
66,:,O
66,"$1,690.88",B-Total
67,Tremblay,B-Vendor
67,&,I-Vendor
67,Almeida,I-Vendor
67,Manufacturing,I-Vendor
67,Date,O
67,:,O
67,04/23/2026,B-Date
67,9130,O
67,Hillcrest,O
67,Boulevard,O
67,",",O
67,Cedar,O
67,Falls,O
67,",",O
67,IA,O
67,43065,O
67,Bill,O
67,To,O
67,:,O
67,Customer,O
67,Account,O
67,#,O
67,7672,O
67,Subtotal,O
67,:,O
67,"$2,535.65",O
67,Tax,O
67,(,O
67,8.0%,O
67,),O
67,:,O
67,$202.85,B-Tax
67,Invoice,O
67,Total,O
67,:,O
67,"$2,738.50",B-Total
67,info,O
67,@,O
67,tremblayalmeidam.com,O
68,Supplier,O
68,:,O
68,Frost,B-Vendor
68,Automotive,I-Vendor
68,&,I-Vendor
68,Sons,I-Vendor
68,Bill,O
68,Date,O
68,:,O
68,2026-02-15,B-Date
68,Subtotal,O
68,:,O
68,"$4,901.35",O
68,+,O
68,1,O
68,(,O
68,219,O
68,),O
68,693,O
68,-,O
68,3688,O
68,3,O
68,x,O
68,Equipment,O
68,Rental,O
68,(,O
68,weekly,O
68,),O
68,VAT,O
68,(,O
68,10.0%,O
68,),O
68,:,O
68,$490.14,B-Tax
68,Invoice,O
68,Total,O
68,:,O
68,"$5,391.49",B-Total
68,1670,O
68,Oak,O
68,Court,O
68,",",O
68,Stonegate,O
68,",",O
68,GA,O
68,69459,O
68,Thank,O
68,you,O
68,for,O
68,your,O
68,business.,O
68,www.frostautomotives.com,O
69,info,O
69,@,O
69,evergreenwaterco.com,O
69,Vendor,O
69,:,O
69,Evergreen,B-Vendor
69,Water,I-Vendor
69,Co,I-Vendor
69,Invoice,O
69,Number,O
69,:,O
69,INV-,O
69,42222,O
69,Date,O
69,Issued,O
69,:,O
69,09/11/2025,B-Date
69,+,O
69,1,O
69,(,O
69,853,O
69,),O
69,329,O
69,-,O
69,6628,O
69,Bill,O
69,To,O
69,:,O
69,Customer,O
69,Account,O
69,#,O
69,2333,O
69,2326,O
69,Juniper,O
69,Drive,O
69,",",O
69,Millbrook,O
69,",",O
69,NY,O
69,20867,O
69,GST,O
69,(,O
69,8.0%,O
69,),O
69,:,O
69,$44.35,B-Tax
69,4,O
69,x,O
69,Widget,O
69,Assembly,O
69,Kit,O
69,Grand,O
69,Total,O
69,:,O
69,$598.73,B-Total
70,Supplier,O
70,:,O
70,Zhukov,B-Vendor
70,&,I-Vendor
70,Delacroix,I-Vendor
70,Security,I-Vendor
70,Systems,I-Vendor
70,Date,O
70,:,O
70,2024-03-30,B-Date
70,Bill,O
70,To,O
70,:,O
70,Customer,O
70,Account,O
70,#,O
70,9911,O
70,Subtotal,O
70,:,O
70,"$3,970.02",O
70,VAT,O
70,(,O
70,7.5%,O
70,),O
70,:,O
70,$297.75,B-Tax
70,An,O
70,ISO,O
70,9001,O
70,Certified,O
70,Company,O
70,3,O
70,x,O
70,Consulting,O
70,Services,O
70,(,O
70,per,O
70,hour,O
70,),O
70,Total,O
70,:,O
70,"$4,267.77",B-Total
70,Payment,O
70,is,O
70,due,O
70,within,O
70,30,O
70,days.,O
70,Thank,O
70,you,O
70,for,O
70,your,O
70,business.,O
71,Supplier,O
71,:,O
71,Vasilenko,B-Vendor
71,&,I-Vendor
71,Kwan,I-Vendor
71,Robotics,I-Vendor
71,Invoice,O
71,Number,O
71,:,O
71,INV-,O
71,41404,O
71,Date,O
71,:,O
71,10/21/2026,B-Date
71,Bill,O
71,To,O
71,:,O
71,Customer,O
71,Account,O
71,#,O
71,9662,O
71,Subtotal,O
71,:,O
71,"$3,696.37",O
71,+,O
71,1,O
71,(,O
71,496,O
71,),O
71,874,O
71,-,O
71,4508,O
71,Tax,O
71,(,O
71,5.0%,O
71,),O
71,:,O
71,$184.82,B-Tax
71,Net,O
71,Total,O
71,:,O
71,"$3,881.19",B-Total
71,Payment,O
71,is,O
71,due,O
71,within,O
71,30,O
71,days.,O
71,Thank,O
71,you,O
71,for,O
71,your,O
71,business.,O
72,Vendor,O
72,:,O
72,Whitfield,B-Vendor
72,Data,I-Vendor
72,Systems,I-Vendor
72,5298,O
72,Willow,O
72,Lane,O
72,",",O
72,Rivertown,O
72,",",O
72,OR,O
72,55350,O
72,Order,O
72,Date,O
72,:,O
72,02/18/2026,B-Date
72,Subtotal,O
72,:,O
72,$210.96,O
72,Tax,O
72,(,O
72,7.5%,O
72,),O
72,:,O
72,$15.82,B-Tax
72,Total,O
72,:,O
72,$226.78,B-Total
72,Please,O
72,remit,O
72,payment,O
72,within,O
72,30,O
72,days.,O
73,Evergreen,B-Vendor
73,Trading,I-Vendor
73,Date,O
73,:,O
73,07/07/2024,B-Date
73,Subtotal,O
73,:,O
73,$222.86,O
73,This,O
73,document,O
73,is,O
73,a,O
73,computer-generated,O
73,record,O
73,and,O
73,requires,O
73,no,O
73,signature.,O
73,1640,O
73,Lakeview,O
73,Way,O
73,",",O
73,Millbrook,O
73,",",O
73,NY,O
73,34348,O
73,+,O
73,1,O
73,(,O
73,704,O
73,),O
73,841,O
73,-,O
73,4367,O
73,GST,O
73,(,O
73,6.0%,O
73,),O
73,:,O
73,$13.37,B-Tax
73,Invoice,O
73,Total,O
73,:,O
73,$236.24,B-Total
73,Payment,O
73,is,O
73,due,O
73,within,O
73,30,O
73,days.,O
73,Thank,O
73,you,O
73,for,O
73,your,O
73,business.,O
74,Serving,O
74,clients,O
74,since,O
74,1998,O
74,+,O
74,1,O
74,(,O
74,222,O
74,),O
74,393,O
74,-,O
74,9813,O
74,Supplier,O
74,:,O
74,Nightingale,B-Vendor
74,Telecom,I-Vendor
74,Issued,O
74,:,O
74,05/01/2024,B-Date
74,Subtotal,O
74,:,O
74,"$1,990.22",O
74,Sales,O
74,Tax,O
74,(,O
74,9.0%,O
74,),O
74,:,O
74,$179.12,B-Tax
74,Net,O
74,Total,O
74,:,O
74,"$2,169.34",B-Total
75,Disputes,O
75,must,O
75,be,O
75,raised,O
75,within,O
75,30,O
75,days,O
